SymbolID;Recommendations
S2645309;{930,Hold,0.1661808,0}{4086,Hold,0.1168126,2}{1645,Buy,0.2251149,3}{4447,Buy,0.5007657,3}{3134,Hold,0.0719755,3}{3014,Hold,0.1836212,4}{3348,Buy,0.5283843,5}{710,Buy,0.1346671,6}{270,Hold,0.04508809,6}{296,Buy,0.1425135,7}{3012,Buy,0.3229104,7}{930,Hold,0.1296076,8}{1742,Hold,NA,8}{603,Hold,0.2485137,8}{3084,Buy,0.01789019,9}{4309,Hold,0.6347933,9}{3854,Buy,0.425031,10}{3012,Hold,NA,10}{15211,Buy,0.2228676,12}{1645,Buy,0.236476,13}{33909,Hold,0.1367327,16}{3012,Buy,0.3912453,24}{4086,Buy,0.3573125,24}{13247,Buy,0.3782051,27}{15211,Buy,0.3110456,28}{1840,Buy,0.3808606,30}{296,Buy,0.1082138,32}{4419,Buy,NA,34}{13247,Buy,0.3065937,41}{4419,Buy,0.1704682,42}{3057,Buy,0.3644633,45}{3014,Hold,0.1716058,46}{15211,Buy,0.1911852,47}{1840,Buy,0.2805241,47}{3084,Buy,-0.07966638,48}{4086,Buy,0.2366983,48}{1645,Buy,0.5818234,48}{3012,Buy,0.03728623,49}{3854,Buy,0.3456686,49}{14907,Buy,0.3415316,50}{3054,Buy,0.214128,51}{281,Buy,0.1037528,51}{930,Hold,0.08323831,53}
S45137137;{3991,Hold,0.07424206,0}{279,Hold,0.0978957,7}{1242,Hold,0.05239836,8}{1063,Buy,0.1123228,24}{3172,Hold,NA,28}{3423,Buy,0.1013929,35}{1242,Hold,0.02591793,36}{1551,Buy,0.2007423,38}{3458,Hold,0.03700469,38}{1351,Hold,0.2688429,51}
S340236;{2290,Buy,NA,0}{2290,Buy,NA,46}{2290,Buy,NA,50}
S10893102;{591,Buy,5.713382,0}{1394,Buy,5.29738,43}
S4092276;{530,Buy,0.1588468,0}{530,Buy,0.2334537,15}{3294,Buy,0.1400175,18}{4441,Buy,0.1627907,20}{3118,Hold,0.06038292,21}{3294,Buy,0.05833764,39}
S4450396;{1188,Hold,0.1257036,0}{1718,Buy,0.1343651,26}{1320,Buy,0.06501204,29}{828,Buy,0.1329374,34}{298,Buy,0.05549881,46}{4078,Buy,NA,48}
S32935187;{3378,Hold,-0.07060166,0}{14844,Buy,0.1250611,0}{3563,Buy,0.1250611,0}{3415,Buy,0.1087559,0}{140083,Buy,0.1413664,0}{4255,Buy,0.2228925,0}{37109,Buy,0.2065873,0}{606,Buy,0.1568718,1}{3558,Buy,0.1414469,1}{4213,Buy,0.2339966,1}{435,Buy,0.1105969,1}{3922,Buy,0.08575924,2}{877,Buy,0.1801731,3}{14934,Buy,0.2201074,5}{3982,Buy,0.1713031,5}{3558,Buy,0.2231405,6}{4555,Buy,0.1838322,8}{3558,Buy,0.238701,20}{3558,Buy,0.238701,20}{877,Buy,0.2718331,50}
S9611200;{4338,Hold,0.01761252,0}{15080,Hold,0.02120974,32}{3908,Hold,-0.007254677,34}{2240,Sell,-0.1446634,47}{29117,Hold,0.04127929,47}{4555,Sell,-0.1452991,48}{4338,Hold,-0.05178702,49}{2096,Buy,0.1670314,49}{4555,Sell,-0.112426,50}{2096,Buy,0.4992504,55}
S36586316;{1220,Buy,0.1654676,0}{151571,Hold,0.1788109,7}{151571,Buy,0.166691,14}{1700,Hold,NA,19}{3583,Buy,0.3044126,19}{1700,Hold,NA,30}{1700,Hold,NA,36}{1700,Hold,NA,45}{4221,Hold,0.2003131,47}{1700,Hold,NA,53}{4251,Hold,-0.1755653,53}{4349,Sell,-0.2592021,55}{1700,Hold,NA,57}
S32935187;{3558,Buy,0.1941262,0}{877,Buy,0.2694651,27}
S8101122;{22616,Buy,0.2527731,0}{3700,Buy,0.09617643,3}{3172,Buy,0.1674088,16}{3705,Buy,0.1451302,17}{1242,Hold,0.06643785,40}{3458,Hold,0.06643785,40}{3423,Hold,0.04000979,45}
S314697;{301,Hold,0.2564335,0}{4744,Buy,0.2923713,18}{4548,Buy,NA,22}{1230,Buy,0.2662583,31}{301,Hold,0.1561489,31}
S4354116;{25062,Buy,0.8154917,0}{3982,Hold,NA,7}{2096,Buy,0.9280036,7}{3299,Sell,NA,19}{234,Sell,0.593013,20}{579,Buy,13.12193,21}{3927,Hold,NA,25}{4138,Sell,0.5084204,39}{13559,Buy,0.9171393,49}
S1222990;{2068,Hold,1.136964,0}{1313,Buy,1.615719,30}{1313,Buy,1.681536,34}{796,Hold,1.429603,40}{3876,Sell,1.181895,50}{1555,Hold,1.116203,52}{749,Hold,1.470184,58}
S2261631;{3325,Hold,0.04501608,0}
S37505145;{3803,Hold,NA,0}{3467,Buy,0.2377966,4}{22221,Hold,NA,5}{4876,Hold,-0.04391499,6}{3849,Hold,0.1482935,8}{28903,Buy,0.2527033,9}{3961,Buy,0.3263917,9}{4876,Hold,0.01752672,16}{4551,Buy,0.2558422,18}{28903,Buy,0.2638491,27}{4876,Hold,0.03093517,30}{4876,Hold,0.03657215,34}{4876,Hold,0.07675591,45}{1672,Buy,0.4716088,47}{4551,Buy,0.4080654,50}{4876,Hold,NA,53}
S421751;{3457,Buy,0.2225777,0}{3813,Hold,0.08839237,0}{4128,Hold,0.1369642,33}{3457,Buy,0.350999,34}
S32042162;{2121,Hold,NA,0}{3633,Hold,0.2615385,6}{3803,Hold,NA,23}{15025,Buy,NA,59}
S11746101;{13455,Buy,0.3751375,0}{927,Buy,0.2087912,2}{860,Buy,0.3605442,20}{30353,Buy,0.09170306,24}{1980,Buy,NA,24}{860,Buy,0.280683,34}
S5245105;{535,Hold,NA,0}
S17332105;{3373,Buy,0.2352252,0}{4225,Hold,0.1580776,26}{876,Hold,0.1139019,32}{4686,Hold,0.1181593,50}{3843,Hold,0.0686044,52}{4145,Hold,0.05274239,55}
S3356845;{1370,Buy,0.1220997,0}{828,Buy,0.1510129,44}
S39807105;{22741,Buy,0.1076149,0}{1156,Hold,-0.002047083,17}{223,Buy,0.1119833,30}{4401,Hold,0.001926782,35}
S1879493;{1922,Hold,0.01892285,0}{8843,Sell,-0.3449782,0}
S2911483;{876,Buy,NA,0}
S26555187;{3563,Buy,1.21599,0}{3378,Buy,1.540245,2}{4255,Buy,1.225987,2}{3757,Buy,1.225987,2}{3378,Buy,1.557545,3}{1852,Hold,NA,4}{3236,Hold,1.116939,4}{4175,Hold,0.9411435,5}{4255,Buy,1.260236,5}{4338,Buy,1.207054,5}{3558,Buy,1.160697,6}{877,Buy,1.227898,9}{606,Buy,1.390915,9}{1712,Hold,NA,9}{3236,Hold,1.022256,12}{4255,Buy,1.219644,15}{1712,Hold,NA,20}{30204,Buy,1.262618,20}{4175,Hold,1.050951,35}
S33313171;{458,Buy,0.4938805,0}{3115,Buy,0.1114911,27}{1864,Buy,0.01290639,29}{703,Hold,NA,37}{4404,Sell,-0.1599462,43}
S8377154;{1262,Buy,NA,0}{4426,Buy,0.5123313,5}{2309,Buy,0.500121,15}{791,Buy,NA,18}{1262,Buy,0.4932448,24}{146356,Buy,NA,38}{4375,Buy,NA,42}{1262,Buy,0.5554115,46}{259,Buy,0.4906027,46}{14960,Buy,0.3376483,50}
S2140495;{1702,Hold,NA,0}{503,Hold,0.06666667,4}{1916,Hold,0.1366272,8}{156982,Sell,-0.07407407,18}{8593,Buy,NA,22}{38627,Buy,0.2409514,26}
S23548466;{3837,Sell,-0.01242434,0}{3128,Buy,0.2105766,0}{1717,Hold,NA,0}{14927,Buy,0.2105766,0}{3157,Buy,0.05129022,0}{14972,Buy,0.2424339,0}{3108,Sell,NA,0}{3650,Buy,0.2742912,0}{15253,Buy,0.2742912,0}{869,Buy,NA,0}{1211,Buy,0.1787193,0}{22370,Hold,0.01943294,0}{5056,Hold,-0.04428162,0}{527,Buy,0.2177986,1}{1737,Buy,0.09289617,1}{3510,Buy,0.3992537,2}{3159,Buy,0.1504975,2}{2193,Buy,0.119403,2}{2144,Hold,-0.07321594,3}{4240,Buy,0.1430337,3}{1796,Buy,0.1584801,3}{5056,Buy,0.2410797,4}{1796,Buy,0.21875,5}{3510,Buy,NA,6}{4240,Buy,0.2040351,7}{14972,Buy,0.3527575,11}{1717,Hold,NA,17}{1239,Hold,NA,19}{2073,Hold,0.0519172,22}{3144,Hold,0.0006901311,26}{869,Buy,0.3051146,29}{3510,Buy,NA,33}{3128,Buy,0.3708514,33}{1673,Hold,NA,34}{27825,Buy,0.3904135,37}{3510,Buy,NA,39}{138817,Buy,0.3607816,44}{1864,Hold,0.01186322,44}{1796,Buy,0.1007912,46}{869,Buy,0.2675574,49}{14972,Buy,0.3457557,50}{3159,Buy,0.2706044,52}{2144,Hold,0.05226236,55}{1737,Buy,0.2276394,55}{14972,Buy,0.3893837,56}{1211,Buy,0.2618297,57}
S4256411;{871,Hold,0.04999192,0}
S28722136;{1710,Hold,0,0}{3317,Buy,NA,4}{1710,Hold,0.03305785,13}{3465,Buy,0.3462977,23}{1316,Buy,0.3693271,33}
S3511390;{1660,Buy,1.909722,0}
S1039689;{4040,Buy,0.2297098,0}{4412,Hold,0.05030404,25}{291,Sell,0.04798676,31}{3773,Hold,NA,35}{1046,Hold,-0.01856764,39}
S49814117;{1399,Hold,NA,0}{5031,Sell,-0.136097,26}{1399,Hold,NA,31}{308,Hold,0.07838512,40}{3897,Hold,NA,46}{497,Buy,0.2897678,48}{497,Buy,0.2643841,52}
S210353;{3761,Hold,0.02344622,0}
S3315755;{4132,Buy,-0.1782475,0}{832,Hold,-0.1989526,1}{307,Buy,-0.17418,53}{4132,Buy,-0.2104753,54}{832,Hold,NA,60}
S108661;{1641,Buy,0.7784097,0}{1211,Buy,0.4365244,54}
S2262101;{684,Buy,0.1355425,0}
S30199191;{3136,Buy,NA,0}{3160,Hold,0.03746398,13}{3112,Hold,-0.06112665,32}{1065,Hold,-0.02719873,35}{4477,Hold,0.1746454,54}
S1625663;{654,Buy,NA,0}{1167,Hold,0.06210803,8}{1164,Buy,0.3001202,31}
S3819980;{3057,Buy,0.2139605,0}{3955,Buy,0.2139605,0}{33937,Buy,0.2115093,3}{3305,Buy,0.369863,4}{3606,Buy,NA,5}{3053,Buy,0.1517789,9}{3710,Buy,NA,10}{4357,Buy,0.03326613,12}{3084,Sell,-0.1660349,13}{15200,Hold,NA,16}{299,Buy,0.1442786,16}{3854,Hold,0.09452736,16}{3710,Buy,0.1940299,16}{3057,Buy,0.1940299,16}{1936,Buy,0.1940299,16}{4086,Buy,0.1442786,16}{941,Hold,0.119403,16}{14907,Hold,0.04477612,16}{15200,Hold,NA,16}{870,Buy,1.038736,17}{3057,Buy,0.1823899,18}{1887,Buy,0.1929461,19}{2293,Buy,NA,19}{3710,Buy,0.2448133,19}{1887,Buy,0.08780109,25}{4043,Hold,0.04031209,27}{15211,Buy,0.1443433,27}{37065,Buy,-0.02132999,40}{3084,Sell,-0.1718946,40}{15200,Hold,NA,41}{3305,Buy,0.3814275,41}{1735,Hold,0.01522843,43}{15211,Buy,-0.03553299,43}{3854,Hold,0.03466115,45}{231,Hold,0.1174636,46}{15200,Hold,NA,49}{684,Hold,0.1806982,50}{3084,Sell,-0.1529774,50}{3955,Buy,0.2810248,53}{3305,Buy,0.4411529,53}{1527,Hold,0.08902804,54}{3710,Buy,0.1998909,55}
S7097194;{1700,Hold,NA,0}{1700,Hold,NA,4}{1700,Hold,NA,13}{1700,Hold,NA,24}{1700,Hold,NA,26}{864,Hold,0.06813996,27}{1700,Hold,NA,34}{4056,Hold,0.04166667,38}{420,Buy,0.1179645,42}{1700,Hold,NA,44}{4349,Buy,0.1085627,46}{1700,Hold,NA,55}
S287346;{4402,Buy,0.13331,0}
S32973162;{3372,Sell,-0.1621984,0}{1670,Buy,0.1314476,3}{1702,Hold,NA,15}{1929,Buy,0.08974359,16}{3511,Buy,0.1326861,18}{4641,Hold,-0.09355779,26}{4098,Hold,-0.02790844,30}{3091,Hold,0.102107,37}{1702,Hold,NA,41}
S28722136;{3505,Hold,NA,0}{1316,Buy,NA,3}{308,Buy,0.1547344,8}{1539,Buy,0.1547344,8}{3359,Buy,0.1104617,10}{1816,Buy,0.2589928,12}{1399,Buy,0.147343,13}{3897,Hold,0.0315534,14}{1710,Hold,0.02781137,15}{3465,Buy,NA,22}{1710,Hold,0.03658537,25}{1399,Buy,0.2244898,30}{1710,Hold,0.08035111,39}{1798,Buy,0.2354152,41}{969,Hold,NA,44}{3897,Hold,0.1019284,50}{663,Hold,0.1564626,52}{1710,Hold,0.02040816,52}{3317,Buy,NA,55}{3661,Buy,0.2849584,61}
S1940885;{871,Hold,0.1624411,0}{1986,Buy,0.06110501,26}{4680,Buy,0.3638578,53}{3907,Buy,NA,53}{4680,Buy,0.3387978,55}
S46383102;{4285,Buy,1.647438,0}{4285,Buy,1.499456,8}{4117,Buy,1.34926,11}{4240,Buy,1.385158,12}{3111,Buy,1.488512,15}{3111,Buy,1.346432,26}
S16542124;{342,Buy,0.1382658,0}{342,Buy,0.223545,11}{684,Hold,0.1409943,24}{1074,Buy,0.1152416,32}
S939479;{4280,Buy,NA,0}{4011,Buy,0.2685128,0}{4165,Buy,NA,0}{3750,Buy,0.2142163,2}{1896,Buy,0.1734461,43}{4346,Buy,0.2736046,47}{1567,Buy,0.2649781,52}{21847,Hold,-0.07062832,52}
S32314222;{3583,Buy,0.4623656,0}{1700,Hold,NA,5}{1700,Hold,NA,18}{1700,Hold,NA,19}{1700,Hold,NA,24}{22739,Hold,0.1734029,28}{3740,Buy,0.08827086,33}{1700,Hold,NA,34}{1700,Hold,NA,48}{1700,Hold,NA,58}
S37505145;{28903,Buy,0.2000334,0}{371,Buy,0.1297129,46}
S2172183;{2298,Buy,NA,0}{33177,Buy,0.125,29}{1201,Buy,0.2631579,31}{2298,Buy,0.27421,36}
S2645309;{3014,Hold,NA,0}{4086,Hold,0.1682981,0}{4419,Buy,NA,11}{3084,Buy,0.1807448,25}{296,Hold,0.1807448,25}{3134,Hold,0.0673986,26}{603,Hold,0.2816601,27}{4419,Buy,0.3297069,28}{3084,Buy,0.1818182,29}{15211,Buy,0.3550136,31}{15211,Buy,0.2161751,32}{3057,Buy,0.3329294,33}{4086,Hold,0.1479988,34}{3014,Hold,0.1479988,34}{281,Hold,0.2410797,34}{4237,Hold,NA,35}{15211,Buy,0.2202563,35}{3134,Hold,0.04633782,38}{15211,Buy,0.1661808,47}{15211,Buy,0.1661808,47}{15269,Buy,0.232712,54}
S2075994;{3881,Buy,0.3078471,0}{29156,Buy,0.03062426,14}{1156,Buy,0.2310335,25}{29156,Buy,0.07402032,30}{1156,Buy,0.2935017,45}{1156,Buy,-0.2437992,49}{4043,Hold,-0.02971498,54}
S4053356;{2115,Buy,0.1701307,0}{871,Hold,0.04007074,0}{1062,Hold,0.02231611,32}{8730,Buy,NA,34}{4271,Hold,NA,34}{2064,Hold,0.05678395,56}
S3562364;{278,Buy,-0.004789451,0}{3372,Sell,0.001521298,20}{1702,Hold,NA,26}
S4295271;{4346,Buy,0.1143887,0}{3750,Hold,0.02444022,28}{355,Hold,-0.1128198,45}
S2330391;{2119,Buy,0.1949628,0}{3135,Buy,0.1686144,36}{2051,Hold,0.2020033,36}{4012,Buy,-0.7486748,37}{3574,Buy,0.1742424,40}{21734,Buy,0.1763599,41}{665,Buy,0.2225054,42}{4365,Buy,0.06202209,42}{3030,Buy,0.07898144,43}
S32042162;{2061,Buy,0.6756141,0}{765,Hold,0.3960323,35}{3835,Buy,0.2818764,44}{2121,Hold,NA,48}
S47341190;{2281,Hold,NA,0}{3117,Buy,0.2181195,0}{15253,Buy,0.3041811,7}{13770,Buy,0.1783189,14}{941,Hold,0.04327666,16}{3119,Hold,NA,22}{868,Buy,0.1769321,25}{3246,Hold,-0.0224475,27}{1864,Buy,NA,31}{3685,Buy,0.1438475,38}{342,Buy,0.03986135,38}{3105,Hold,-0.0602158,39}
S10639157;{3468,Buy,0.5422078,0}{3468,Buy,0.3669065,22}{3468,Buy,0.1963406,33}{14342,Sell,-0.4642857,41}
S29800192;{1793,Buy,0.2810808,0}{1181,Hold,-0.1120977,13}{1793,Buy,0.2396262,15}{603,Buy,0.2879233,15}{3925,Hold,0.1601021,16}{1705,Buy,0.3207389,20}{3925,Hold,0.09253532,20}{14907,Buy,0.2732451,21}{3885,Buy,0.2564919,21}{1209,Buy,0.1392193,21}{1209,Buy,0.2180869,22}{3461,Buy,0.2345476,22}{1793,Buy,0.166391,28}{3348,Hold,NA,29}{1705,Buy,0.2652647,36}{1209,Buy,0.1493282,56}
S150960;{735,Buy,-0.302374,0}
S4185678;{4250,Hold,0.1303305,0}{24606,Hold,NA,39}
S2910271;{1049,Sell,-0.04394498,0}{1573,Sell,NA,51}
S33204245;{3172,Buy,0.4184397,0}{3838,Buy,0.2032932,26}{3267,Buy,0.09622412,28}{860,Buy,0.1178248,34}{4705,Hold,NA,37}{4705,Hold,-0.02140673,40}
S4678127;{3097,Buy,0.2739765,0}{3747,Hold,NA,41}
S38857148;{4213,Buy,0.2507817,0}{3563,Buy,0.210733,32}{579,Buy,0.3103448,35}{877,Hold,0.2202753,46}
S31641165;{1721,Buy,0.5660743,0}{1721,Buy,0.4652618,23}{1721,Buy,0.4708313,25}{1721,Buy,0.5518745,41}{301,Hold,0.3150479,47}{1721,Buy,0.6508996,49}
S1300218;{1981,Buy,0.1639849,0}{3302,Buy,0.2616202,29}{22704,Hold,0.08585002,32}{4792,Hold,NA,37}{3429,Hold,0.1026878,38}{3172,Buy,0.1934361,56}
S65438;{25536,Buy,0.1009174,0}{3813,Buy,-0.03014417,0}{3813,Buy,0.05843769,39}{25536,Buy,0.1283928,49}
S15837194;{665,Hold,-0.003416856,0}{4365,Buy,0.2,22}{4365,Buy,0.1758119,40}{3135,Hold,0.01752402,41}{1529,Hold,NA,46}{4365,Buy,0.1921658,47}{3756,Hold,NA,56}
S1148287;{722,Buy,3.713539,0}{3426,Hold,3.713539,0}{4564,Buy,NA,0}{1712,Hold,3.513856,1}
S2075994;{4707,Buy,0.10117,0}{29156,Sell,-0.1778006,23}{1156,Buy,0.2675574,23}{4043,Hold,-0.01616304,24}{29156,Sell,-0.177361,30}
S22523108;{1573,Hold,NA,0}{4224,Hold,0.01644798,20}{1720,Buy,0.2052661,21}{1049,Buy,0.1867235,21}{3718,Hold,0.1340011,24}{1735,Sell,-0.1198905,30}{4224,Hold,0.06069534,35}{3718,Hold,0.0625966,36}{3718,Hold,0.0344179,45}{1735,Sell,-0.1613865,46}
S37172135;{3174,Sell,-0.01960784,0}{4744,Buy,0.06229608,41}{301,Hold,-0.003891051,45}{738,Hold,-0.03202959,47}{1721,Buy,-0.008093953,48}
S30331217;{3373,Buy,0.2478608,0}{3681,Buy,NA,7}{2245,Buy,0.1425802,25}{3644,Buy,0.2579044,27}{2245,Buy,0.1219147,27}{4224,Hold,-0.6292864,34}{4083,Buy,0.06154347,40}{3708,Buy,0.1498784,42}{4531,Buy,0.2176148,50}{2245,Buy,0.08982827,51}{3383,Buy,0.1171338,60}
S42169153;{4213,Buy,0.1804384,0}{4138,Hold,0.05227994,10}{579,Hold,0.1282051,24}{3319,Hold,NA,25}{272,Hold,0.05957964,28}{4213,Buy,0.2218537,29}{4138,Hold,0.05664299,30}{1680,Buy,0.2127512,31}{606,Hold,0.01936799,38}
S40770141;{577,Buy,0.1463845,0}{32147,Hold,NA,0}{1666,Buy,0.3133893,11}{281,Buy,0.1826087,24}{29551,Buy,0.1025551,28}{3363,Hold,0.07731305,49}
S16079104;{3808,Buy,0.09417741,0}{10994,Hold,NA,9}{2151,Hold,0.1412575,28}{950,Hold,0.06477374,47}{2316,Buy,0.2178919,48}{2316,Buy,0.2235818,50}{3808,Buy,0.08248539,53}{13455,Hold,0.03918597,53}
S3559786;{34151,Buy,NA,0}{14960,Hold,0.008206331,20}{22325,Hold,NA,31}{24479,Buy,0.3611828,38}{259,Buy,0.7527011,41}{791,Hold,0.05386417,43}{855,Hold,0.1576754,44}{1262,Buy,0.5243902,45}{4262,Hold,NA,46}{397,Hold,0.02165917,49}
S4789820;{458,Buy,0.4866204,0}{458,Buy,0.5544041,45}
S2092136;{4226,Buy,0.09353642,0}{37216,Buy,0.2066365,56}
S4336995;{4977,Buy,NA,0}{1844,Buy,0.1196229,0}{690,Buy,0.1530267,52}
S7291152;{372,Hold,0.04094379,0}{3339,Buy,0.177394,22}{1193,Hold,-0.1612405,26}{372,Hold,-0.006732149,26}{763,Buy,0.2636166,30}{1531,Hold,-0.1067538,30}{879,Sell,-0.07558456,52}
S46451100;{15083,Hold,0.03515974,0}{2157,Hold,0.03515974,0}{828,Buy,0.1458504,18}{2157,Hold,NA,26}{15083,Hold,-0.03672921,26}{1188,Buy,0.2719314,35}
S385049;{307,Hold,0.005484461,0}
S1250435;{2002,Buy,0.2315271,0}{1827,Buy,0.3744552,2}
S29656286;{4002,Buy,0.5058179,0}{1673,Hold,0.125,11}{3111,Buy,0.3986014,30}{1641,Hold,0.6972166,48}{4287,Sell,-0.1856678,54}{3668,Sell,-0.1530945,54}{1191,Buy,0.9543974,54}
S2745665;{828,Buy,0.2351224,0}{828,Buy,0.1927664,25}{21979,Buy,0.1038726,45}
S1446743;{871,Buy,0.1356597,0}{139998,Buy,0.1224058,25}
S657387;{221,Buy,0.1486708,0}
S2439463;{4402,Buy,0.2198622,0}{4402,Hold,0.05213935,49}{4876,Hold,-0.08592322,51}
S19087292;{1709,Buy,0.04690117,0}{1709,Buy,0.04456825,5}{510,Buy,0.1697535,6}{736,Buy,0.1737089,19}{510,Buy,0.2614507,22}{4437,Buy,0.3959391,25}{3106,Buy,0.2690355,25}{4786,Buy,0.2211876,26}{147618,Buy,NA,26}{14927,Buy,0.2211876,26}{1573,Hold,NA,26}{1709,Buy,0.03448276,27}{3111,Buy,0.04311544,28}{3144,Hold,-0.09934876,29}{3254,Buy,NA,29}{2073,Buy,0.03921297,29}{332,Sell,-0.3071914,29}{717,Buy,0.08318289,30}{1239,Buy,0.1803916,30}{1530,Buy,0.2246034,31}{3120,Buy,0.1411077,31}{1709,Buy,0.05857445,34}{1689,Hold,-0.03127595,35}{3157,Hold,-0.1346674,37}{1673,Buy,0.01159968,38}{3120,Buy,0.07903965,38}{2116,Buy,0.01159968,38}{14927,Buy,0.03258683,39}{2185,Hold,-0.0612847,39}{13420,Hold,-0.1386272,40}{3314,Buy,0.04947526,41}{1239,Buy,0.1585117,41}{736,Buy,0.1508259,42}{4786,Buy,0.08533442,43}{510,Buy,0.1273655,44}{3111,Buy,0.06026037,44}{906,Hold,-0.002792182,45}{14927,Buy,NA,55}
S9774119;{4138,Buy,0.1825573,0}{4255,Buy,0.2583272,1}{3558,Buy,0.1464229,11}{221,Buy,0.2242627,21}{4138,Buy,-0.6127922,42}
S39831415;{1840,Hold,-0.0212373,0}{136911,Buy,NA,2}{3057,Buy,0.2136873,3}{3012,Buy,0.2919897,3}{1936,Buy,0.3530453,8}{3014,Buy,0.2218572,9}{3676,Hold,0.1166278,11}{1892,Buy,0.1815562,13}{4309,Buy,0.3278953,14}{15211,Buy,NA,14}{1527,Hold,0.05144574,15}{281,Buy,0.1901663,16}{230,Hold,0.03607771,18}{930,Buy,0.2488437,18}{1527,Hold,NA,18}{1527,Hold,NA,18}{23057,Hold,0.04768854,21}{603,Buy,NA,34}{296,Buy,0.1871165,39}{3054,Buy,0.08885017,42}{3014,Buy,0.1197797,44}{3296,Hold,0.09503039,45}{1035,Hold,0.003777855,45}{4086,Buy,0.1272401,47}{3854,Hold,0.03421836,48}{22515,Hold,0.04996379,51}{11021,Hold,-0.02080135,54}{3854,Hold,0.02330669,54}
S2737793;{1717,Buy,0.3024744,0}
S1235160;{4419,Buy,0.1494253,0}{3014,Hold,0.1209715,1}{4419,Buy,NA,37}
S4206794;{1702,Hold,NA,0}{3372,Hold,-0.01219324,59}
S25564115;{4632,Buy,0.3804059,0}{483,Hold,0.1114778,51}{2143,Buy,0.3701973,52}
S29800192;{3636,Hold,0.1115434,0}{3925,Hold,0.2347394,0}{1209,Buy,0.3225595,13}{1576,Buy,0.03359569,25}{4447,Buy,0.2733479,28}
S1675872;{15240,Buy,0.1451992,0}
S2330391;{3030,Buy,0.07200286,0}{3756,Buy,NA,20}{4365,Buy,0.08795513,20}{2119,Buy,0.208839,20}{3030,Buy,0.1008905,21}{3574,Buy,0.3052632,24}{665,Buy,0.2226208,36}{3574,Buy,0.190762,37}
S644385;{876,Buy,0.1498234,0}{3373,Hold,0.08127208,34}{876,Buy,NA,36}
S4144369;{4716,Hold,NA,0}{3989,Sell,-0.1594828,53}{3703,Sell,-0.14361,57}
S44107242;{1700,Hold,NA,0}{1700,Hold,NA,11}{1700,Hold,NA,16}{420,Sell,-0.03818684,22}{1700,Hold,NA,26}{1700,Hold,NA,27}{4251,Buy,0.112244,29}{1061,Hold,0.01447939,31}{1700,Hold,NA,45}{1700,Buy,0.07687986,52}
S47757139;{281,Buy,0.2028869,0}{530,Buy,0.2830794,0}{3153,Buy,0.4205869,12}{3857,Hold,0.1877038,12}{3014,Buy,0.3666352,16}{1856,Buy,0.5802469,22}{530,Buy,0.6705217,23}{3363,Buy,0.4800197,27}{1645,Buy,0.2112742,32}{4362,Buy,0.2696214,42}{1789,Buy,0.3556258,45}{1302,Buy,0.2615454,49}{3363,Buy,0.3416099,57}
S1588591;{850,Buy,0.6110399,0}
S1529085;{2121,Buy,0.1671733,0}{3803,Buy,0.1875909,1}{29639,Buy,0.1383759,21}{2121,Buy,0.232191,25}{3651,Buy,0.229682,36}{29556,Sell,0.009803922,37}{288,Buy,0.4006854,45}
S2349116;{770,Hold,0.1013216,0}{3097,Hold,NA,0}{3030,Hold,NA,0}{3167,Hold,-0.01433692,2}{3097,Buy,0.1991435,21}{3167,Hold,NA,33}
S5643224;{14935,Hold,NA,0}{14935,Hold,NA,13}{29172,Hold,-0.005964215,21}{151571,Hold,-0.0182803,23}{14935,Hold,NA,24}{14935,Hold,NA,25}{2311,Hold,0.04595336,29}{3583,Hold,0.09739369,29}{151571,Hold,-0.09188475,33}{151571,Hold,0.05343804,45}{14935,Hold,NA,46}{22739,Hold,0.2919897,48}{14935,Hold,NA,53}{3740,Buy,0.1202109,56}
S22576226;{1700,Buy,0.39622,0}{1700,Buy,0.4223764,14}{1700,Buy,0.3712375,18}{769,Buy,0.4761358,19}{277,Hold,0.1099899,37}{1700,Buy,0.1751218,40}{1700,Buy,0.2187872,54}{1700,Buy,0.2035814,57}
S2596037;{4420,Buy,0.186843,0}
S14191145;{3452,Hold,-0.105235,0}{685,Buy,0.1591436,22}{3426,Hold,0.114674,37}{3151,Hold,-0.1054904,39}{24685,Sell,0.06709782,42}{1502,Hold,NA,43}{3452,Hold,0.05588044,43}{24685,Sell,0.06761566,44}{4407,Buy,0.2244898,48}{1041,Hold,0.1102041,48}{1657,Sell,NA,49}{4021,Hold,0.01694915,50}{1792,Buy,0.2299725,51}{3426,Hold,0.03806228,53}{22351,Buy,0.2720488,54}{1502,Hold,0.1024423,54}{3452,Hold,-0.03056195,57}{1502,Hold,NA,58}
S46781105;{1712,Hold,NA,0}{27827,Buy,0.1648035,18}{13570,Buy,0.141694,43}{22528,Hold,-0.02646252,43}{722,Buy,0.1977103,46}{4770,Hold,0.1008366,46}{3459,Hold,NA,46}{14866,Hold,0.1061753,48}{1712,Hold,0.05078809,49}{3426,Hold,0.08636131,52}{22528,Hold,NA,53}{304,Buy,0.1318568,55}
S4936756;{1298,Buy,0.1758917,0}
S1090848;{15109,Hold,-0.01222166,0}{14987,Hold,0.1020685,30}{298,Hold,0.0912191,38}
S1139883;{1065,Buy,0.1182109,0}{1065,Buy,0.1270845,6}{3359,Buy,NA,7}{32147,Buy,0.1611705,9}{837,Buy,0.2095808,25}
